0.478,0.074,9.769,0
0.634,0.021,9.888,4
0.719,-0.15,9.353,5
0.594,0.15,10.118,5
-0.148,0.116,9.672,5
-0.857,0.153,9.888,5
-0.751,0.232,9.747,5
0.248,0.114,9.739,5
1.323,-0.096,9.84,5
1.679,-0.232,9.732,5
0.586,-0.09,9.776,5
0.117,0.172,9.889,5
0.09,-0.007,9.711,5
0.099,0.08,9.854,5
0.172,0.087,9.78,5
-0.004,0.084,9.806,5
-0.255,0.166,9.837,5
-0.483,0.233,9.717,5
-0.215,0.199,9.803,5
0.021,0.186,9.819,5
0.37,0.039,9.792,5
0.51,-0.046,9.767,5
0.527,-0.141,9.8,5
0.446,-0.144,9.786,5
0.396,-0.076,9.827,5
0.249,-0.008,9.783,5
0.182,0.076,9.748,5
0.133,0.045,9.803,5
0.133,0.05,9.796,5
0.158,0.07,9.821,5
0.162,0.033,9.802,5
0.135,0.037,9.819,5
0.13,0.047,9.827,5
0.15,0.049,9.789,5
0.14,0.025,9.805,5
0.167,0.041,9.839,5
0.133,0.064,9.825,5
0.139,0.034,9.78,5
0.157,0.052,9.794,5
0.143,0.049,9.816,5
0.141,0.048,9.733,5
0.177,0.044,9.813,5
0.152,0.05,9.798,5
0.144,0.034,9.77,5
0.172,0.05,9.8,5
0.157,0.076,9.79,5
0.139,0.065,9.767,5
0.148,0.034,9.827,5
0.143,0.055,9.825,5
0.13,0.049,9.824,5
0.14,0.057,9.775,5
0.136,0.064,9.787,5
0.152,0.048,9.818,5
0.137,0.053,9.794,5
0.131,0.034,9.815,5
0.156,0.071,9.78,5
0.14,0.029,9.791,4
0.154,0.062,9.758,5
0.117,0.025,9.817,5
0.108,0.034,9.768,5
0.102,0.073,9.802,5
0.113,0.054,9.793,5
0.045,0.055,9.779,5
-0.057,0.052,9.837,5
-0.155,0.061,9.79,5
-0.21,0.085,9.779,5
-0.1,0.098,9.814,5
0.068,0.096,9.821,5
0.157,0.064,9.817,5
0.182,0.028,9.82,5
0.187,0.08,9.796,5
0.14,0.025,9.768,5
0.02,0.065,9.775,5
-0.018,0.073,9.775,5
-0.015,0.041,9.83,5
0.032,0.086,9.758,5
0.19,0.024,9.854,5
0.197,0.026,9.76,5
0.09,0.044,9.805,5
-0.019,0.08,9.788,5
-0.176,0.068,9.806,5
-0.278,0.062,9.858,5
-0.298,0.074,9.834,5
-0.229,0.095,9.756,5
-0.254,0.15,9.836,5
-0.346,0.198,9.82,5
-0.032,0.304,9.73,5
0.112,0.189,9.843,5
0.311,0.134,9.797,5
0.547,0.068,9.751,5
0.601,-0.008,9.858,5
0.534,-0.068,9.816,5
0.352,-0.055,9.797,5
0.228,0.011,9.839,5
0.163,0.042,9.763,5
0.121,0.079,9.844,5
0.104,0.06,9.779,5
-0.091,0.082,9.805,5
-0.15,0.18,9.81,5
-0.248,0.149,9.807,5
-0.372,0.173,9.731,5
-0.161,0.163,9.739,5
-0.07,0.135,9.812,5
0.03,0.127,9.787,5
0.017,0.071,9.809,5
-0.037,0.058,9.829,5
-0.046,0.08,9.799,5
-0.129,0.099,9.815,5
-0.115,0.145,9.783,5
-0.115,0.183,9.896,5
-0.218,0.235,9.801,4
-0.3,0.273,9.807,5
-0.509,0.283,9.69,5
-0.539,0.253,9.749,5
-0.462,0.148,9.721,5
-0.192,0.045,9.881,5
-0.026,-0.105,9.74,5
0.122,-0.253,9.666,5
0.279,-0.404,9.819,5
0.579,-0.496,9.86,5
0.374,-0.497,9.654,5
-0.07,-0.39,9.699,5
-0.048,-0.177,10.036,5
-0.272,0.02,9.779,5
-0.832,0.156,9.642,5
-1.312,0.336,9.824,5
-1.461,0.466,9.809,5
-1.713,0.623,9.855,5
-2.137,0.735,9.84,5
-2.401,0.806,9.775,5
-2.337,0.819,9.839,5
-1.889,0.657,9.839,5
-1.247,0.316,9.72,5
-1.146,-0.147,9.971,5
-0.322,-0.395,9.687,5
0.591,-0.611,9.721,5
1.439,-0.752,9.809,5
2.149,-0.829,9.898,5
2.496,-0.796,9.751,5
2.686,-0.781,9.946,5
2.58,-0.73,9.958,5
2.502,-0.658,9.514,5
2.572,-0.55,9.764,5
2.563,-0.441,9.93,5
2.261,-0.243,9.684,5
1.703,-0.047,9.79,5
0.69,0.204,9.664,5
-0.716,0.45,9.805,5
-2.038,0.701,9.924,5
-2.984,0.933,9.743,5
-3.397,0.972,9.853,5
-3.564,0.923,9.84,5
-3.461,0.851,9.845,5
-3.009,0.732,9.922,5
-2.219,0.447,9.909,5
-1.684,0.267,9.46,5
-0.868,0.057,10.11,5
