0.991,7.564,6.142,0
1.007,7.574,6.103,4
0.973,7.564,6.092,5
0.965,7.535,6.089,5
0.944,7.552,6.096,5
0.941,7.546,6.041,5
0.931,7.554,6.094,5
0.939,7.554,6.115,5
0.944,7.578,6.141,5
0.967,7.576,6.183,5
1.023,7.609,6.169,5
1.021,7.591,6.21,5
1.044,7.588,6.189,5
1.077,7.576,6.16,5
1.054,7.532,6.181,5
1.023,7.526,6.101,5
1.028,7.512,6.088,5
1.008,7.517,6.075,5
0.959,7.523,6.025,5
1.005,7.572,6.101,5
1.025,7.598,6.169,5
1.039,7.656,6.133,5
1.034,7.627,6.127,5
1.002,7.665,6.212,5
0.98,7.676,6.204,5
0.963,7.676,6.164,5
0.966,7.665,6.158,5
0.954,7.626,6.104,5
0.949,7.582,6.067,5
0.851,7.59,6.098,5
0.905,7.591,6.108,5
1.041,7.606,6.08,5
1.052,7.541,6.089,5
1.004,7.529,6.128,5
0.936,7.516,6.106,5
0.93,7.569,6.145,5
1.001,7.582,6.144,5
1.047,7.614,6.153,5
1.079,7.605,6.108,4
1.089,7.573,6.138,5
1.044,7.573,6.135,5
1.035,7.558,6.123,5
1.035,7.611,6.135,5
1.008,7.613,6.138,5
0.992,7.57,6.11,5
0.968,7.541,6.057,5
0.955,7.582,6.059,5
0.944,7.563,6.138,5
0.96,7.591,6.165,5
0.974,7.571,6.108,5
0.975,7.567,6.139,5
1.007,7.585,6.179,5
1.024,7.596,6.2,5
1.06,7.625,6.187,5
0.992,7.585,6.15,5
0.966,7.558,6.165,5
0.984,7.56,6.163,5
0.989,7.58,6.134,5
1.011,7.571,6.151,5
1.036,7.577,6.177,5
1.041,7.58,6.189,5
1.021,7.599,6.185,5
1.065,7.628,6.17,5
1.069,7.612,6.184,5
1.098,7.616,6.178,5
1.065,7.621,6.196,5
1.06,7.643,6.158,5
1.042,7.644,6.115,5
1.019,7.651,6.212,5
1.002,7.651,6.187,5
0.97,7.614,6.205,5
0.999,7.615,6.136,5
0.966,7.609,6.146,5
0.957,7.567,6.112,5
0.949,7.581,6.12,5
0.929,7.557,6.123,4
0.929,7.517,6.058,5
0.86,7.553,6.066,5
0.931,7.581,6.016,5
0.974,7.583,6.032,5
1.005,7.553,6.027,5
0.992,7.549,6.105,5
0.978,7.549,6.075,5
0.932,7.527,6.071,5
0.974,7.529,6.102,5
1.005,7.545,6.075,5
1.026,7.511,6.092,5
1.031,7.526,6.035,5
1.004,7.515,5.984,5
0.937,7.501,6.045,5
0.904,7.487,6.005,5
0.871,7.477,6.035,5
0.849,7.517,5.994,5
0.914,7.508,6.074,5
0.962,7.548,6.11,5
0.996,7.532,6.119,5
0.992,7.545,6.06,5
0.975,7.529,6.142,5
0.967,7.542,6.189,5
0.991,7.569,6.127,5
1.033,7.555,6.17,5
1.03,7.587,6.189,5
1.013,7.618,6.29,5
0.98,7.62,6.233,5
0.947,7.622,6.264,5
0.965,7.611,6.262,5
0.954,7.602,6.218,5
0.975,7.612,6.175,5
0.971,7.585,6.196,5
0.98,7.619,6.191,5
0.979,7.605,6.232,5
0.987,7.611,6.208,5
0.98,7.628,6.26,4
1.014,7.613,6.237,5
1.01,7.597,6.265,5
1.008,7.605,6.194,5
1.057,7.578,6.25,5
1.062,7.568,6.275,5
1.056,7.611,6.189,5
1.078,7.579,6.22,5
1.079,7.606,6.18,5
1.065,7.6,6.23,5
1.012,7.63,6.23,5
0.951,7.649,6.216,5
0.981,7.663,6.162,5
0.954,7.661,6.166,5
0.958,7.657,6.121,5
0.973,7.631,6.132,5
0.978,7.643,6.097,5
0.948,7.6,6.102,5
0.951,7.595,6.068,5
0.929,7.611,6.107,5
0.937,7.63,6.142,5
0.913,7.567,6.112,5
0.98,7.54,6.093,5
0.979,7.529,6.071,5
0.965,7.512,6.03,5
0.965,7.474,6.027,5
0.949,7.467,6.098,5
0.927,7.497,6.096,5
0.941,7.515,6.081,5
0.923,7.524,6.136,5
0.88,7.602,6.133,5
0.838,7.596,6.133,5
0.847,7.624,6.191,5
0.853,7.603,6.16,5
0.844,7.594,6.192,5
0.906,7.515,6.114,5
0.867,7.422,5.98,5
0.945,7.454,5.97,4
0.999,7.517,5.961,5
0.938,7.592,6.051,5
0.972,7.617,6.138,5
0.995,7.575,6.093,5
1.038,7.529,6.096,5
1.018,7.523,6.091,5
1.078,7.529,6.099,5
1.086,7.552,6.066,5
1.078,7.576,6.094,5
1.035,7.544,6.114,5
1.019,7.529,6.065,5
0.985,7.566,6.065,5
0.992,7.573,6.068,5
0.963,7.599,6.116,5
0.976,7.611,6.108,5
0.995,7.588,6.157,5
0.99,7.605,6.162,5
0.989,7.628,6.214,5
1.001,7.633,6.215,5
0.968,7.61,6.216,5
1.011,7.572,6.153,5
1.031,7.564,6.098,5
1.044,7.548,6.071,5
1.091,7.559,6.086,5
1.042,7.622,6.135,5
0.988,7.621,6.123,5
0.991,7.637,6.114,5
0.931,7.634,6.185,5
0.926,7.667,6.109,5
0.933,7.651,6.157,5
0.95,7.676,6.193,5
0.991,7.682,6.211,5
1.059,7.697,6.22,5
1.077,7.661,6.262,5
1.009,7.636,6.234,5
0.965,7.631,6.188,5
0.934,7.592,6.18,4
1.026,7.605,6.157,5
