-0.005,0.05,9.801,0
-0.02,0.025,9.811,4
-0.008,0.046,9.832,5
-0.001,0.074,9.793,5
-0.004,0.056,9.809,5
-0.009,0.03,9.746,5
0.005,0.008,9.845,5
-0.04,0.04,9.826,5
0.006,0.074,9.842,5
-0.011,0.053,9.762,5
-0.031,0.027,9.799,5
-0.027,0.032,9.84,5
-0.03,0.045,9.809,5
0.031,0.014,9.796,5
-0.033,0.019,9.809,5
-0.021,0.046,9.793,5
0.013,0.063,9.736,5
-0.02,0.02,9.769,5
-0.024,0.03,9.78,5
-0.011,0.021,9.785,5
-0.015,0.014,9.805,5
-0.051,0.035,9.795,5
-0.035,0.035,9.786,5
0.0,0.057,9.777,5
-0.032,0.054,9.775,5
-0.026,0.026,9.802,5
-0.013,0.051,9.787,5
-0.014,0.03,9.804,5
0.006,0.058,9.803,5
0.015,0.046,9.787,5
-0.005,0.027,9.767,5
-0.015,0.024,9.786,5
-0.041,0.06,9.791,5
-0.005,0.039,9.837,5
0.011,0.066,9.796,5
-0.034,0.042,9.793,5
-0.024,0.028,9.74,5
-0.029,0.029,9.748,5
-0.006,0.041,9.766,5
0.008,0.06,9.768,5
-0.024,0.029,9.824,5
-0.01,0.059,9.774,5
-0.03,0.042,9.768,5
-0.014,0.017,9.774,5
-0.028,0.047,9.814,4
-0.012,0.029,9.79,5
-0.029,0.035,9.777,5
-0.004,0.033,9.799,5
-0.005,0.033,9.829,5
-0.013,0.066,9.805,5
-0.016,0.038,9.807,5
-0.005,0.017,9.802,5
-0.018,0.045,9.803,5
-0.027,0.062,9.803,5
-0.002,0.035,9.803,5
-0.03,0.03,9.829,5
-0.012,0.048,9.835,5
-0.023,0.02,9.815,5
-0.016,0.056,9.822,5
-0.017,0.045,9.805,5
-0.021,0.044,9.794,5
0.026,0.057,9.832,5
-0.01,0.045,9.828,5
-0.038,0.045,9.784,5
-0.032,0.037,9.804,5
0.0,0.019,9.784,5
0.004,0.062,9.827,5
-0.002,0.042,9.768,5
-0.01,0.068,9.796,5
-0.015,0.032,9.812,5
0.02,0.048,9.751,5
-0.015,0.059,9.767,5
-0.011,0.047,9.812,5
0.023,0.032,9.825,5
-0.039,0.047,9.809,5
-0.018,0.053,9.8,5
-0.02,0.05,9.753,5
-0.011,0.044,9.792,5
-0.016,0.027,9.781,5
-0.011,0.027,9.833,5
-0.006,0.035,9.805,5
-0.017,0.026,9.776,5
-0.018,0.041,9.847,5
0.021,0.02,9.854,5
-0.022,0.06,9.796,5
0.0,0.054,9.781,5
0.0,0.039,9.849,5
-0.016,0.066,9.823,4
-0.025,0.02,9.841,5
-0.011,-0.001,9.811,5
-0.023,0.061,9.866,5
0.016,0.05,9.768,5
-0.041,0.074,9.813,5
-0.006,0.036,9.809,5
-0.032,0.013,9.775,5
-0.008,0.027,9.776,5
-0.021,0.034,9.795,5
-0.009,0.034,9.781,5
-0.006,0.039,9.793,5
-0.017,0.02,9.832,5
-0.006,0.019,9.773,5
-0.014,0.045,9.812,5
0.0,0.029,9.79,5
0.004,0.05,9.764,5
-0.024,0.028,9.75,5
-0.017,0.044,9.794,5
-0.009,0.039,9.806,5
-0.013,0.054,9.805,5
0.008,0.051,9.823,5
0.003,0.079,9.797,5
0.021,0.042,9.82,5
0.0,0.02,9.767,5
-0.012,0.03,9.753,5
-0.03,-0.014,9.76,5
-0.011,0.005,9.785,5
-0.004,-0.012,9.781,5
-0.03,0.025,9.799,5
-0.013,0.029,9.768,5
0.006,0.039,9.836,5
-0.023,0.04,9.787,5
-0.007,0.069,9.792,5
-0.015,0.039,9.776,5
-0.011,0.053,9.865,5
-0.019,0.044,9.799,5
-0.038,0.024,9.778,5
-0.017,0.035,9.798,5
0.006,0.04,9.815,5
-0.016,0.031,9.784,5
-0.035,0.03,9.83,5
-0.02,0.052,9.761,5
-0.057,0.012,9.752,4
-0.024,0.02,9.743,5
-0.005,0.023,9.834,5
-0.058,0.013,9.793,5
-0.018,0.035,9.742,5
-0.018,0.014,9.787,5
-0.018,0.044,9.8,5
-0.008,0.06,9.824,5
0.0,0.036,9.805,5
-0.015,0.054,9.802,5
0.019,0.026,9.852,5
-0.012,0.034,9.774,5
-0.027,0.032,9.782,5
-0.041,0.028,9.778,5
0.0,0.071,9.772,5
-0.025,0.047,9.763,5
-0.029,0.035,9.778,5
-0.011,0.063,9.776,5
-0.003,0.04,9.765,5
-0.009,0.059,9.81,5
-0.008,0.024,9.794,5
-0.002,0.065,9.788,5
0.018,0.039,9.788,5
-0.011,0.039,9.812,5
0.003,0.054,9.823,5
-0.017,0.028,9.82,5
-0.033,0.047,9.82,5
-0.02,0.036,9.796,5
-0.039,0.042,9.84,5
-0.026,0.046,9.822,5
-0.006,0.044,9.751,5
-0.015,0.024,9.797,5
0.008,0.044,9.778,5
-0.011,0.013,9.754,5
0.004,0.045,9.809,5
-0.009,0.047,9.793,5
0.0,0.026,9.8,5
-0.034,0.029,9.809,5
-0.007,0.068,9.796,5
-0.039,0.023,9.781,5
-0.014,0.032,9.77,5
-0.02,0.027,9.792,5
0.002,0.034,9.836,5
-0.017,0.032,9.814,5
-0.017,0.045,9.78,5
-0.015,0.062,9.804,4
0.0,0.042,9.794,5
-0.011,0.051,9.802,5
0.005,0.065,9.796,5
-0.027,0.035,9.817,5
-0.024,0.056,9.762,5
-0.017,0.023,9.817,5
-0.018,0.019,9.802,5
-0.012,0.062,9.77,5
-0.029,0.051,9.805,5
-0.022,0.016,9.792,5
-0.011,0.026,9.765,5
0.014,0.03,9.751,5
-0.016,0.036,9.776,5
0.011,0.061,9.775,5
-0.017,0.033,9.811,5
-0.035,0.062,9.782,5
-0.028,0.026,9.804,5
-0.049,0.056,9.747,5
-0.011,0.013,9.85,5
-0.042,0.041,9.777,5
-0.038,0.041,9.831,5
0.017,0.026,9.789,5
-0.011,0.008,9.794,5
-0.008,0.027,9.783,5
-0.012,0.035,9.805,5
-0.006,0.039,9.771,5
-0.017,0.014,9.791,5
-0.024,0.039,9.824,5
0.0,0.059,9.789,5
-0.007,0.039,9.853,5
0.001,0.074,9.81,5
-0.005,0.032,9.8,5
-0.019,0.052,9.772,5
-0.006,0.059,9.815,5
-0.016,0.035,9.809,5
-0.045,0.048,9.798,5
0.007,0.027,9.784,5
-0.005,0.032,9.803,5
-0.014,0.057,9.775,5
-0.03,0.039,9.747,5
-0.011,0.04,9.797,5
0.0,0.032,9.823,5
-0.011,0.066,9.801,5
-0.014,0.021,9.808,5
-0.005,0.017,9.797,4
-0.014,0.071,9.782,5
-0.021,0.045,9.809,5
0.001,0.011,9.771,5
0.023,0.048,9.82,5
-0.015,0.054,9.801,5
-0.023,0.071,9.771,5
-0.004,0.036,9.807,5
0.009,0.044,9.786,5
-0.009,0.041,9.784,5
-0.008,0.06,9.834,5
0.008,0.047,9.801,5
-0.029,0.014,9.823,5
-0.025,0.039,9.751,5
0.001,0.033,9.82,5
0.005,0.029,9.824,5
-0.023,0.024,9.815,5
0.0,0.026,9.784,5
-0.02,0.017,9.771,5
0.012,0.028,9.799,5
-0.015,0.038,9.791,5
-0.035,0.047,9.794,5
0.015,0.026,9.82,5
-0.024,0.059,9.795,5
-0.007,0.048,9.789,5
-0.013,0.036,9.808,5
-0.03,0.05,9.759,5
-0.009,0.049,9.783,5
-0.018,0.065,9.749,5
0.0,0.041,9.823,5
-0.021,0.03,9.811,5
0.009,0.065,9.775,5
-0.039,0.046,9.809,5
-0.026,0.027,9.773,5
-0.019,0.0,9.818,5
-0.014,0.015,9.81,5
-0.017,0.037,9.814,5
-0.021,0.032,9.778,5
-0.043,0.057,9.812,5
-0.02,0.054,9.759,5
-0.027,0.039,9.757,5
-0.021,0.042,9.826,5
-0.012,0.045,9.808,5
-0.012,0.048,9.808,5
-0.002,0.065,9.841,4
-0.017,0.041,9.806,5
0.009,0.053,9.79,5
-0.001,0.054,9.838,5
-0.031,0.05,9.778,5
-0.03,0.071,9.839,5
-0.037,0.057,9.784,5
-0.003,0.01,9.805,5
-0.016,0.033,9.743,5
-0.057,0.02,9.783,5
-0.016,0.036,9.757,5
-0.056,0.027,9.818,5
-0.015,0.06,9.777,5
0.0,0.054,9.812,5
0.011,0.028,9.801,5
0.012,0.041,9.835,5
-0.024,0.008,9.77,5
0.045,0.055,9.818,5
-0.003,0.035,9.782,5
0.006,0.048,9.786,5
0.003,0.036,9.802,5
0.009,0.039,9.725,5
-0.026,0.03,9.814,5
-0.015,0.058,9.8,5
0.003,0.026,9.766,5
0.0,0.045,9.766,5
-0.012,0.035,9.736,5
-0.036,0.027,9.834,5
-0.014,0.03,9.765,5
-0.021,0.08,9.806,5
-0.033,0.051,9.881,5
-0.028,0.024,9.791,5
0.015,0.071,9.791,5
