-0.008,0.06,9.777,0
0.015,0.031,9.786,4
-0.016,0.048,9.771,5
0.002,0.051,9.793,5
0.004,0.041,9.787,5
-0.004,0.017,9.768,5
0.014,0.042,9.809,5
0.011,0.016,9.761,5
0.001,0.017,9.786,5
0.005,0.02,9.837,5
-0.005,0.036,9.808,5
-0.004,0.041,9.775,5
-0.014,0.036,9.856,5
0.011,0.064,9.856,5
-0.012,0.027,9.841,5
0.013,0.056,9.809,5
0.005,0.023,9.797,5
0.009,0.028,9.795,5
0.0,0.039,9.79,5
0.0,0.019,9.82,5
0.021,0.066,9.823,5
0.016,0.05,9.794,5
-0.014,0.025,9.79,5
-0.014,0.025,9.748,5
0.022,0.035,9.773,5
0.011,0.024,9.806,5
-0.023,0.05,9.818,5
-0.013,0.081,9.783,5
0.0,0.018,9.809,5
-0.022,0.045,9.8,5
0.017,0.034,9.795,5
0.012,0.031,9.819,5
-0.015,0.047,9.783,5
0.0,0.023,9.819,5
0.006,0.071,9.752,5
-0.01,0.038,9.755,5
0.042,0.036,9.781,5
0.01,0.05,9.79,5
0.017,0.054,9.809,5
0.015,0.039,9.778,5
0.005,0.029,9.793,5
0.011,0.059,9.765,5
0.009,0.073,9.83,5
0.009,0.04,9.836,5
-0.004,0.059,9.823,5
-0.019,0.02,9.819,5
-0.03,0.041,9.835,5
0.001,0.042,9.798,5
0.004,0.039,9.832,5
-0.018,0.077,9.794,5
-0.018,0.062,9.79,5
-0.022,0.02,9.78,5
0.001,0.039,9.78,5
-0.011,0.029,9.847,5
0.014,0.057,9.811,5
0.003,0.039,9.838,5
-0.019,0.035,9.811,5
-0.017,0.033,9.775,5
-0.029,0.041,9.811,5
-0.004,0.035,9.831,5
0.015,0.037,9.77,5
-0.051,0.043,9.762,5
0.026,0.033,9.799,5
0.008,0.065,9.787,5
0.012,0.029,9.781,5
-0.003,0.029,9.82,5
-0.009,0.025,9.803,5
0.0,0.022,9.796,5
-0.018,0.024,9.811,5
-0.011,0.039,9.791,5
0.006,0.045,9.798,5
0.0,0.029,9.756,5
0.02,0.043,9.793,5
0.008,0.018,9.77,5
0.013,0.035,9.818,5
-0.006,0.032,9.78,5
0.009,0.06,9.8,5
-0.002,0.027,9.835,5
0.012,0.045,9.775,5
0.023,0.043,9.838,5
-0.031,0.053,9.839,5
-0.022,0.03,9.815,5
0.012,0.032,9.805,5
0.0,0.028,9.803,5
0.004,0.055,9.782,5
-0.027,0.016,9.776,5
0.023,0.053,9.77,5
-0.005,0.008,9.769,5
-0.009,0.03,9.788,5
0.015,0.03,9.787,5
0.014,0.055,9.836,5
0.008,0.036,9.817,5
0.0,0.033,9.788,5
-0.012,0.03,9.794,5
-0.021,0.032,9.802,5
-0.002,0.019,9.769,5
-0.005,0.032,9.786,5
0.013,0.044,9.821,5
0.005,0.012,9.788,5
-0.002,0.041,9.797,5
-0.028,0.018,9.777,5
0.025,0.032,9.818,5
-0.018,0.028,9.808,5
0.02,0.023,9.805,5
-0.02,0.074,9.802,5
-0.001,0.038,9.816,5
-0.003,0.055,9.824,5
0.006,0.023,9.78,5
-0.005,0.044,9.799,5
-0.009,0.033,9.824,5
0.008,0.033,9.82,5
-0.007,0.053,9.802,5
0.002,0.017,9.818,5
0.016,0.06,9.793,5
0.032,0.016,9.786,5
0.015,0.039,9.801,5
0.046,0.029,9.809,5
-0.023,0.016,9.816,5
