-0.529,0.526,9.414,0
-0.501,0.566,9.366,4
-0.53,0.542,9.355,5
-0.562,0.578,9.396,5
-0.487,0.604,9.472,5
-0.514,0.651,9.499,5
-0.459,0.679,9.544,5
-0.424,0.71,9.583,5
-0.373,0.753,9.621,5
-0.264,0.759,9.677,5
-0.137,0.804,9.818,5
-0.125,0.831,9.9,5
-0.127,0.854,9.932,5
-0.093,0.901,10.035,5
-0.055,0.862,10.126,5
-0.055,0.86,10.111,5
-0.084,0.87,10.077,5
-0.131,0.824,10.032,5
-0.182,0.882,9.974,5
-0.247,0.869,9.882,5
-0.333,0.867,9.831,5
-0.382,0.888,9.789,5
-0.355,0.877,9.745,5
-0.405,0.845,9.744,5
-0.426,0.836,9.683,5
-0.38,0.871,9.729,5
-0.359,0.824,9.806,5
-0.33,0.798,9.888,5
-0.324,0.731,9.937,5
-0.307,0.723,10.029,5
-0.258,0.662,10.08,5
-0.201,0.645,10.151,4
-0.205,0.642,10.217,5
-0.169,0.661,10.299,5
-0.231,0.7,10.447,5
-0.205,0.686,10.587,5
-0.193,0.684,10.664,5
-0.212,0.672,10.65,5
-0.261,0.642,10.622,5
-0.288,0.68,10.517,5
-0.342,0.724,10.385,5
-0.389,0.73,10.156,5
-0.419,0.775,9.955,5
-0.451,0.848,9.698,5
-0.473,0.922,9.606,5
-0.443,1.064,9.455,5
-0.386,1.158,9.332,5
-0.304,1.215,9.283,5
-0.278,1.295,9.235,5
-0.266,1.351,8.999,5
-0.259,1.385,8.895,5
-0.318,1.501,8.891,5
-0.337,1.554,8.965,5
-0.428,1.576,8.89,5
-0.394,1.593,8.868,5
-0.371,1.529,8.914,5
-0.377,1.491,9.039,5
-0.306,1.445,9.157,5
-0.318,1.416,9.305,5
-0.323,1.377,9.387,5
-0.287,1.396,9.522,5
-0.193,1.405,9.58,5
-0.12,1.441,9.704,5
-0.067,1.493,9.789,4
-0.031,1.529,9.792,5
-0.17,1.654,9.76,5
-0.318,1.77,9.735,5
-0.445,1.894,9.488,5
-0.583,1.996,9.217,5
-0.809,2.063,8.943,5
-1.01,2.143,8.717,5
-1.174,2.219,8.59,5
-1.281,2.256,8.497,5
-1.332,2.31,8.396,5
-1.312,2.279,8.324,5
-1.331,2.328,8.293,5
-1.332,2.314,8.33,5
-1.317,2.322,8.352,5
-1.33,2.311,8.387,5
-1.282,2.31,8.483,5
-1.293,2.317,8.528,5
-1.273,2.282,8.557,5
-1.299,2.275,8.669,5
-1.288,2.292,8.744,5
-1.276,2.323,8.81,5
-1.273,2.338,8.943,5
-1.205,2.324,8.989,5
-1.084,2.258,9.021,5
-0.961,2.158,9.169,5
-0.783,2.048,9.3,5
-0.613,1.928,9.477,5
-0.473,1.804,9.669,5
-0.369,1.652,9.947,5
-0.335,1.531,10.256,5
-0.347,1.381,10.505,4
-0.401,1.283,10.808,5
-0.458,1.19,11.104,5
-0.513,1.165,11.412,5
-0.62,1.086,11.642,5
-0.746,1.083,11.759,5
-0.798,1.043,11.824,5
-0.88,1.079,11.771,5
-0.998,1.098,11.477,5
-1.093,1.17,11.198,5
-1.166,1.263,10.861,5
-1.157,1.376,10.414,5
-1.141,1.507,9.929,5
-1.056,1.627,9.524,5
-1.034,1.795,9.261,5
-0.912,1.911,9.011,5
-0.749,1.997,8.867,5
-0.658,2.109,8.678,5
-0.522,2.2,8.602,5
-0.411,2.253,8.534,5
-0.379,2.319,8.41,5
-0.302,2.394,8.367,5
-0.299,2.458,8.384,5
-0.314,2.488,8.491,5
-0.297,2.508,8.616,5
-0.328,2.502,8.748,5
-0.355,2.495,8.941,5
-0.41,2.452,9.01,5
-0.431,2.453,9.203,5
-0.444,2.407,9.301,5
-0.465,2.336,9.369,5
-0.439,2.33,9.441,4
-0.512,2.316,9.46,5
-0.528,2.304,9.362,5
-0.571,2.247,9.319,5
-0.601,2.276,9.258,5
-0.607,2.298,9.118,5
-0.63,2.304,9.049,5
-0.624,2.344,8.961,5
-0.606,2.369,8.801,5
-0.524,2.352,8.804,5
-0.458,2.315,8.816,5
-0.43,2.291,8.93,5
-0.458,2.245,9.054,5
-0.527,2.207,9.352,5
-0.557,2.171,9.58,5
-0.609,2.067,9.799,5
-0.712,2.037,10.052,5
-0.799,1.982,10.301,5
-0.919,2.014,10.558,5
-1.058,2.028,10.778,5
-1.118,2.13,10.889,5
-1.078,2.174,11.091,5
-0.959,2.168,11.19,5
-0.82,2.191,11.109,5
-0.729,2.204,10.896,5
-0.6,2.283,10.632,5
-0.55,2.353,10.387,5
-0.541,2.434,10.194,5
-0.503,2.571,10.064,5
-0.509,2.652,10.016,5
-0.507,2.741,10.036,5
-0.445,2.762,10.156,4
-0.373,2.735,10.27,5
-0.427,2.692,10.575,5
-0.482,2.658,10.861,5
-0.52,2.603,11.071,5
-0.598,2.481,11.201,5
-0.688,2.37,11.388,5
-0.79,2.251,11.488,5
-0.856,2.138,11.525,5
-0.887,2.074,11.505,5
-0.935,1.997,11.386,5
-0.94,1.905,11.276,5
-0.917,1.925,11.233,5
-0.904,1.856,11.089,5
-0.895,1.836,11.016,5
-0.868,1.822,10.927,5
-0.807,1.852,10.783,5
-0.807,1.802,10.708,5
-0.746,1.824,10.624,5
-0.751,1.748,10.544,5
-0.765,1.7,10.466,5
-0.751,1.667,10.469,5
-0.709,1.596,10.415,5
-0.65,1.514,10.4,5
-0.59,1.46,10.28,5
-0.51,1.39,10.366,5
-0.405,1.337,10.364,5
-0.236,1.307,10.306,5
-0.057,1.167,10.281,5
0.13,1.008,10.169,5
0.294,0.773,10.081,5
0.444,0.504,10.086,4
0.577,0.184,10.25,5
0.707,-0.103,10.599,5
0.79,-0.453,11.037,5
0.779,-0.707,11.54,5
0.667,-0.969,12.061,5
0.557,-1.185,12.474,5
0.423,-1.318,12.828,5
0.337,-1.451,12.981,5
0.181,-1.513,12.847,5
0.061,-1.503,12.668,5
-0.07,-1.43,12.197,5
-0.096,-1.322,11.579,5
-0.137,-1.186,10.906,5
-0.079,-0.962,10.29,5
-0.066,-0.811,9.711,5
0.019,-0.624,9.173,5
0.158,-0.412,8.795,5
0.275,-0.219,8.4,5
0.445,-0.036,8.109,5
0.576,0.097,7.902,5
0.795,0.165,7.727,5
0.964,0.217,7.624,5
1.057,0.206,7.56,5
1.118,0.167,7.577,5
1.113,0.123,7.738,5
1.089,0.086,8.051,5
1.066,0.041,8.442,5
0.984,-0.049,8.856,5
0.901,-0.102,9.258,5
0.869,-0.2,9.643,5
0.807,-0.26,9.951,4
0.729,-0.301,10.208,5
0.575,-0.311,10.413,5
0.454,-0.274,10.586,5
0.273,-0.217,10.626,5
0.048,-0.15,10.568,5
-0.127,-0.051,10.488,5
-0.33,0.029,10.28,5
-0.521,0.097,10.055,5
-0.67,0.142,9.846,5
-0.735,0.196,9.576,5
-0.813,0.252,9.34,5
-0.872,0.297,9.038,5
-0.935,0.338,8.807,5
-0.989,0.44,8.552,5
-1.024,0.52,8.395,5
-0.99,0.72,8.303,5
-0.978,0.812,8.236,5
-0.936,0.984,8.203,5
-0.907,1.092,8.086,5
-0.808,1.204,7.976,5
-0.743,1.366,7.796,5
-0.634,1.477,7.65,5
-0.547,1.59,7.493,5
-0.448,1.764,7.297,5
-0.325,1.837,7.123,5
-0.219,1.881,7.034,5
-0.148,1.9,6.834,5
-0.096,1.95,6.728,5
-0.088,2.018,6.657,5
-0.109,2.001,6.721,5
-0.105,2.055,6.679,5
-0.142,2.03,6.696,4
-0.207,1.99,6.789,5
-0.228,2.002,6.881,5
-0.261,2.012,7.006,5
-0.261,2.015,7.159,5
-0.261,2.058,7.211,5
-0.34,2.03,7.307,5
-0.309,2.106,7.372,5
-0.318,2.103,7.414,5
-0.256,2.105,7.429,5
-0.203,2.109,7.468,5
-0.136,2.164,7.529,5
-0.153,2.225,7.566,5
-0.196,2.256,7.665,5
-0.215,2.293,7.766,5
-0.262,2.319,7.797,5
-0.354,2.314,7.866,5
-0.369,2.34,7.994,5
-0.379,2.328,8.158,5
